Date,Adj Close
2003-12-31,13.346335411071777
2004-01-02,13.260896682739258
2004-01-05,13.47891616821289
2004-01-06,13.405257225036621
2004-01-07,13.364014625549316
2004-01-08,13.472208976745605
2004-01-09,13.516670227050781
2004-01-12,13.487021446228027
2004-01-13,13.362532615661621
2004-01-14,13.427742958068848
2004-01-15,13.383279800415039
2004-01-16,13.469244956970215
2004-01-20,13.614480972290039
2004-01-21,13.590773582458496
2004-01-22,13.481094360351562
2004-01-23,13.546314239501953
2004-01-26,13.664875030517578
2004-01-27,13.6204195022583
2004-01-28,13.561132431030273
2004-01-29,13.635232925415039
2004-01-30,13.466277122497559
2004-02-02,13.481094360351562
2004-02-03,13.53149700164795
2004-02-04,13.312142372131348
2004-02-05,13.303248405456543
2004-02-06,13.33881950378418
2004-02-09,13.315105438232422
2004-02-10,13.356599807739258
2004-02-11,13.33584976196289
2004-02-12,13.315105438232422
2004-02-13,13.29139518737793
2004-02-17,13.306211471557617
2004-02-18,13.249889373779297
2004-02-19,13.33881950378418
2004-02-20,13.365498542785645
2004-02-23,13.495924949645996
2004-02-24,13.57595157623291
2004-02-25,13.593737602233887
2004-02-26,13.590773582458496
2004-02-27,13.629307746887207
2004-03-01,13.987974166870117
2004-03-02,13.94351577758789
2004-03-03,13.982046127319336
2004-03-04,13.93165111541748
2004-03-05,14.109506607055664
2004-03-08,14.053182601928711
2004-03-09,14.103571891784668
2004-03-10,14.13025188446045
2004-03-11,13.910901069641113
2004-03-12,13.860517501831055
2004-03-15,13.73897647857666
2004-03-16,13.67970085144043
2004-03-17,13.783448219299316
2004-03-18,13.810127258300781
2004-03-19,13.635232925415039
2004-03-22,13.756767272949219
2004-03-23,13.73897647857666
2004-03-24,13.756767272949219
2004-03-25,13.777514457702637
2004-03-26,13.57595157623291
2004-03-29,13.783448219299316
2004-03-30,13.798272132873535
2004-03-31,13.836799621582031
2004-04-01,13.907941818237305
2004-04-02,13.857551574707031
2004-04-05,13.8308744430542
2004-04-06,13.878303527832031
2004-04-07,13.924513816833496
2004-04-08,13.832080841064453
2004-04-12,13.793319702148438
2004-04-13,13.70387077331543
2004-04-14,13.823138236999512
2004-04-15,13.957318305969238
2004-04-16,14.076578140258789
2004-04-19,14.124293327331543
2004-04-20,14.049742698669434
2004-04-21,14.040799140930176
2004-04-22,14.288278579711914
2004-04-23,14.395617485046387
2004-04-26,14.410527229309082
2004-04-27,14.395617485046387
2004-04-28,14.344939231872559
2004-04-29,14.464202880859375
2004-04-30,14.535760879516602
2004-05-03,14.649070739746094
2004-05-04,14.485075950622559
2004-05-05,14.410527229309082
2004-05-06,14.270394325256348
2004-05-07,14.20777702331543
2004-05-10,13.999061584472656
2004-05-11,13.9304838180542
2004-05-12,13.903641700744629
2004-05-13,13.674056053161621
2004-05-14,13.674056053161621
2004-05-17,13.680009841918945
2004-05-18,13.659141540527344
2004-05-19,13.602490425109863
2004-05-20,13.626348495483398
2004-05-21,13.587583541870117
2004-05-24,13.575653076171875
2004-05-25,13.611438751220703
2004-05-26,13.685979843139648
2004-05-27,13.709832191467285
2004-05-28,13.730704307556152
2004-06-01,13.650196075439453
2004-06-02,13.653178215026855
2004-06-03,13.611438751220703
2004-06-04,14.267412185668945
2004-06-07,14.118326187133789
2004-06-08,14.103421211242676
2004-06-09,14.097450256347656
2004-06-10,14.088509559631348
2004-06-14,13.963275909423828
2004-06-15,13.80524730682373
2004-06-16,13.844010353088379
2004-06-17,13.742633819580078
2004-06-18,13.614418983459473
2004-06-21,13.659141540527344
2004-06-22,13.674056053161621
2004-06-23,13.665108680725098
2004-06-24,13.766485214233398
2004-06-25,13.566713333129883
2004-06-28,13.685979843139648
2004-06-29,13.751575469970703
2004-06-30,14.171995162963867
2004-07-01,14.163054466247559
2004-07-02,14.007999420166016
2004-07-06,13.939422607421875
2004-07-07,13.775431632995605
2004-07-08,13.8804931640625
2004-07-09,14.018577575683594
2004-07-12,13.991558074951172
2004-07-13,13.928520202636719
2004-07-14,13.832462310791016
2004-07-15,13.712385177612305
2004-07-16,13.703387260437012
2004-07-19,13.760420799255371
2004-07-20,14.090621948242188
2004-07-21,14.033587455749512
2004-07-22,13.868487358093262
2004-07-23,13.670365333557129
2004-07-26,13.74841594696045
2004-07-27,13.65835952758789
2004-07-28,13.583309173583984
2004-07-29,13.499265670776367
2004-07-30,13.478249549865723
2004-08-02,13.616328239440918
2004-08-03,13.484248161315918
2004-08-04,13.478249549865723
2004-08-05,13.490255355834961
2004-08-06,13.529280662536621
2004-08-09,13.526278495788574
2004-08-10,13.580309867858887
2004-08-11,13.727397918701172
2004-08-12,13.628338813781738
2004-08-13,13.769429206848145
2004-08-16,13.721397399902344
2004-08-17,13.793439865112305
2004-08-18,13.934526443481445
2004-08-19,13.952539443969727
2004-08-20,13.994563102722168
2004-08-23,13.973554611206055
2004-08-24,13.997564315795898
2004-08-25,14.054603576660156
2004-08-26,14.108638763427734
2004-08-27,14.168664932250977
2004-08-30,14.093628883361816
2004-08-31,14.183680534362793
2004-09-01,14.210693359375
2004-09-02,14.255727767944336
2004-09-03,14.267729759216309
2004-09-07,14.204693794250488
2004-09-08,13.967545509338379
2004-09-09,14.003572463989258
2004-09-10,14.003572463989258
2004-09-13,14.021578788757324
2004-09-14,14.063604354858398
2004-09-15,14.141653060913086
2004-09-16,14.039591789245605
2004-09-17,14.177675247192383
2004-09-20,13.907512664794922
2004-09-21,13.613333702087402
2004-09-22,13.48725414276123
2004-09-23,13.475245475769043
2004-09-24,13.535284042358398
2004-09-27,13.475245475769043
2004-09-28,13.44823169708252
2004-09-29,13.535284042358398
2004-09-30,13.478249549865723
2004-10-01,13.598321914672852
2004-10-04,13.586315155029297
2004-10-05,13.538285255432129
2004-10-06,13.616876602172852
2004-10-07,13.505035400390625
2004-10-08,13.511083602905273
2004-10-11,13.365994453430176
2004-10-12,13.35994815826416
2004-10-13,13.399248123168945
2004-10-14,13.290437698364258
2004-10-15,13.254157066345215
2004-10-18,13.293455123901367
2004-10-19,13.272294044494629
2004-10-20,13.190683364868164
2004-10-21,13.211843490600586
2004-10-22,13.087916374206543
2004-10-25,13.115118980407715
2004-10-26,13.223933219909668
2004-10-27,13.245091438293457
2004-10-28,13.232996940612793
2004-10-29,13.375067710876465
2004-11-01,13.326695442199707
2004-11-02,13.284384727478027
2004-11-03,13.450632095336914
2004-11-04,13.616876602172852
2004-11-05,13.662212371826172
2004-11-08,13.610821723937988
2004-11-09,13.644075393676758
2004-11-10,13.689411163330078
2004-11-11,13.783116340637207
2004-11-12,13.873791694641113
2004-11-15,13.71964168548584
2004-11-16,13.644075393676758
2004-11-17,13.710572242736816
2004-11-18,13.716623306274414
2004-11-19,13.489927291870117
2004-11-22,13.465739250183105
2004-11-23,13.50805950164795
2004-11-24,13.595719337463379
2004-11-26,13.586644172668457
2004-11-29,13.650118827819824
2004-11-30,13.749870300292969
2004-12-01,14.094442367553711
2004-12-02,14.2365083694458
2004-12-03,14.076311111450195
2004-12-06,13.98563003540039
2004-12-07,13.843572616577148
2004-12-08,13.95842456817627
2004-12-09,14.16396427154541
2004-12-10,14.224417686462402
2004-12-13,14.287897109985352
2004-12-14,14.66572093963623
2004-12-15,14.635491371154785
2004-12-16,14.617359161376953
2004-12-17,14.726171493530273
2004-12-20,14.847078323364258
2004-12-21,14.810802459716797
2004-12-22,14.834991455078125
2004-12-23,14.877302169799805
2004-12-27,14.889398574829102
2004-12-28,15.055631637573242
2004-12-29,15.0465669631958
2004-12-30,15.058662414550781
2004-12-31,15.025410652160645
2005-01-03,14.780580520629883
2005-01-04,14.73524284362793
2005-01-05,15.037500381469727
2005-01-06,15.146998405456543
2005-01-07,15.493735313415527
2005-01-10,15.54240608215332
2005-01-11,15.505903244018555
2005-01-12,15.499817848205566
2005-01-13,15.387272834777832
2005-01-14,15.402486801147461
2005-01-18,15.761387825012207
2005-01-19,15.870892524719238
2005-01-20,15.922599792480469
2005-01-21,15.788765907287598
2005-01-24,15.767477989196777
2005-01-25,15.78268051147461
2005-01-26,15.840478897094727
2005-01-27,16.022964477539062
2005-01-28,16.089881896972656
2005-01-31,16.11725425720215
2005-02-01,16.22979164123535
2005-02-02,16.150712966918945
2005-02-03,16.144634246826172
2005-02-04,16.120298385620117
2005-02-07,16.05946922302246
2005-02-08,16.105087280273438
2005-02-09,16.013845443725586
2005-02-10,16.013845443725586
2005-02-11,16.013845443725586
2005-02-14,16.004718780517578
2005-02-15,16.013845443725586
2005-02-16,16.029048919677734
2005-02-17,15.867846488952637
2005-02-18,15.737065315246582
2005-02-22,15.435943603515625
2005-02-23,15.621480941772461
2005-02-24,15.740102767944336
2005-02-25,15.828313827514648
2005-02-28,15.928686141967773
2005-03-01,16.068592071533203
2005-03-02,15.916511535644531
2005-03-03,15.919554710388184
2005-03-04,15.907391548156738
2005-03-07,15.770520210266113
2005-03-08,15.724894523620605
2005-03-09,15.554566383361816
2005-03-10,15.746184349060059
2005-03-11,15.606269836425781
2005-03-14,15.779644012451172
2005-03-15,15.940845489501953
2005-03-16,15.80094051361084
2005-03-17,15.511983871459961
2005-03-18,15.673188209533691
2005-03-21,15.670138359069824
2005-03-22,15.031414985656738
2005-03-23,15.253458023071289
2005-03-24,15.162205696105957
2005-03-28,15.2108736038208
2005-03-29,15.001004219055176
2005-03-30,15.0435791015625
2005-03-31,14.949302673339844
2005-04-01,14.797218322753906
2005-04-04,14.839799880981445
2005-04-05,15.004043579101562
2005-04-06,15.058788299560547
2005-04-07,15.084726333618164
2005-04-08,15.020652770996094
2005-04-11,15.06641674041748
2005-04-12,15.121342658996582
2005-04-13,14.971833229064941
2005-04-14,14.910813331604004
2005-04-15,14.752159118652344
2005-04-18,14.813179016113281
2005-04-19,14.797917366027832
2005-04-20,14.694184303283691
2005-04-21,14.804021835327148
2005-04-22,14.816231727600098
2005-04-25,14.959630012512207
2005-04-26,14.782670974731445
2005-04-27,14.901658058166504
2005-04-28,14.96572494506836
